Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Source Fund Code,Source Fund Name,Account Code,Account Name,2020-21 Adopted Budget,2021-22 Proposed Budget,2021-22 Adopted
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,100,100,General Fund,POSCOMM,Commissioner Positions,5,5,5
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,100,60E,Cannabis Regulation Special Revenue Fund (Sch. 33),POSAN,As Needed Positions,2,2,2
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,100,60E,Cannabis Regulation Special Revenue Fund (Sch. 33),POSSG,Civilian Regular Authority Positions,6,6,6
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,100,60E,Cannabis Regulation Special Revenue Fund (Sch. 33),RESSG,Civilian Resolution Authority Positions,31,31,31
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,100,General Fund,POSAN,As Needed Positions,2,2,2
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,100,General Fund,POSBOARD,As Needed - Elections Precinct Board Members,3,3,3
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,100,General Fund,POSELECT,As Needed - Elections,14,14,14
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,25,24,25
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,2,2
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,508,Solid Waste Resources Revenue Fund (Sch. 2),POSSG,Civilian Regular Authority Positions,0.5,0.5,0.5
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,60E,Cannabis Regulation Special Revenue Fund (Sch. 33),POSSG,Civilian Regular Authority Positions,1,1,1
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,0.5,0.5,0.5
14,City Clerk,14LVL5,City Clerk,1402,Administration of City Elections,100,100,General Fund,POSSG,Civilian Regular Authority Positions,28,25,26
14,City Clerk,14LVL5,City Clerk,1405,Records Management,100,100,General Fund,POSAN,As Needed Positions,1,1,1
14,City Clerk,14LVL5,City Clerk,1405,Records Management,100,100,General Fund,POSSG,Civilian Regular Authority Positions,4,4,4
14,City Clerk,14LVL5,City Clerk,1406,Special Assessments,100,100,General Fund,POSSG,Civilian Regular Authority Positions,2.8,2.52,2.5201
14,City Clerk,14LVL5,City Clerk,1406,Special Assessments,100,659,Business Improvement Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,8.2,7.48,7.4799
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,27,26,27
14,City Clerk,14LVL5,City Clerk,1449,Technology Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,4,6,6
14,City Clerk,14LVL5,City Clerk,1449,Technology Support,100,342,Telecommunications Development Account (Sch. 20),POSSG,Civilian Regular Authority Positions,2,,0
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,12.28,10.28,12.28
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,,1
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,100,659,Business Improvement Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2.72,2.72,2.72
15,"Civil, Human Rights and Equity",15LVL5,"Civil, Human Rights and Equity",1501,Commission Oversight and Discrimination Enforcement,100,100,General Fund,POSAN,As Needed Positions,,2,2
15,"Civil, Human Rights and Equity",15LVL5,"Civil, Human Rights and Equity",1501,Commission Oversight and Discrimination Enforcement,100,100,General Fund,POSCOMM,Commissioner Positions,7,25,25
15,"Civil, Human Rights and Equity",15LVL5,"Civil, Human Rights and Equity",1501,Commission Oversight and Discrimination Enforcement,100,100,General Fund,POSSG,Civilian Regular Authority Positions,1,1,1
15,"Civil, Human Rights and Equity",15LVL5,"Civil, Human Rights and Equity",1501,Commission Oversight and Discrimination Enforcement,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,6,23,29
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,100,General Fund,POSAN,As Needed Positions,6,6,6
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,100,General Fund,POSCOMM,Commissioner Positions,5,5,5
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,534,City Ethics Commission Fund (Sch. 30),POSSG,Civilian Regular Authority Positions,32,31,32
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,534,City Ethics Commission Fund (Sch. 30),RESSG,Civilian Resolution Authority Positions,1,1,2
19,Youth Development,19LVL5,Youth Department,1901,Youth Development Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,,1,1
19,Youth Development,19LVL5,Youth Department,1901,Youth Development Services,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,7,7
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,100,General Fund,POSCOMM,Commissioner Positions,,15,15
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,100,General Fund,POSSG,Civilian Regular Authority Positions,,2.1,2.1
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,0.95,0.95
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,,27.55,27.55
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,,26.75,26.75
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,428,Community Service Block Grant Trust Fund (Sch. 13),POSSG,Civilian Regular Authority Positions,,5.35,5.35
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,428,Community Service Block Grant Trust Fund (Sch. 13),RESSG,Civilian Resolution Authority Positions,,5.3,5.3
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,45C,Traffic Safety Education Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,,3,3
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,100,General Fund,POSAN,As Needed Positions,4,4,4
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,100,General Fund,POSSG,Civilian Regular Authority Positions,0.5,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,2,1,1
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,0.1,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,0.01,0.01,0.01
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,56E,LA County Youth Job Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.12,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,56E,LA County Youth Job Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.02,0.02,0.02
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.05,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),POSSG,Civilian Regular Authority Positions,25.23,22,22
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),RESSG,Civilian Resolution Authority Positions,13.97,12.97,12.97
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,100,General Fund,POSAN,As Needed Positions,2,2,2
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,100,General Fund,POSSG,Civilian Regular Authority Positions,1.39,1.39,1.39
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,12.55,9.55,15.55
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,7.11,6.11,6.11
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,2.45,2.45,2.45
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2.5,2.5,2.5
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,1,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,62L,Economic Development Trust Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,,1,1
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,100,General Fund,POSAN,As Needed Positions,2,2,2
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,5.06,4.66,5.66
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,56E,LA County Youth Job Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.7,0.7,0.7
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,56E,LA County Youth Job Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,1.16,1.09,1.09
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),POSSG,Civilian Regular Authority Positions,12.3,11.3,11.3
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),RESSG,Civilian Resolution Authority Positions,13.78,13.25,13.25
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,1.22,0.56,0.56
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,0.47,0.22,0.22
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,0.69,0.33,0.33
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,0.21,0.1,0.1
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,56E,LA County Youth Job Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.2,0.1,0.1
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,56E,LA County Youth Job Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.04,0.02,0.02
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.2,0.1,0.1
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.08,0.04,0.04
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),POSSG,Civilian Regular Authority Positions,6.69,3.91,3.91
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),RESSG,Civilian Resolution Authority Positions,1.2,0.62,0.62
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,100,General Fund,POSAN,As Needed Positions,2,2,2
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,5.41,5.08,5.08
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1.64,1.64,2.64
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,5.69,4.84,4.84
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,0.45,0.45,0.45
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,56E,LA County Youth Job Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,1.9,1.81,1.81
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,56E,LA County Youth Job Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.15,0.15,0.15
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,100,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.89,0.83,0.83
