Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5163,REIMB EMPL REL - UFLAC,0,,0,,0
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,500000,350000,350000
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5175,COLLECTION FEE,0,,10000,,0
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,100000,200000,200000
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,1040000,750000,750000
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,300000,250000,250000
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,850000,250000,250000
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5346,RELATED COST REIMB FR GRANTS,0,,0,,0
38,Fire,38LVL5,Fire,3899,Fire - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,120558,,0
39,Finance,39LVL5,Finance,3901,Revenue Management,100,General Fund,5122,ATTORNEY FEES,0,10000,0,,0
39,Finance,39LVL5,Finance,3901,Revenue Management,100,General Fund,5123,ACCIDENT COLLECTIONS,0,139000,0,,0
39,Finance,39LVL5,Finance,3901,Revenue Management,100,General Fund,5175,COLLECTION FEE,0,100000,0,,0
39,Finance,39LVL5,Finance,3901,Revenue Management,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,32485,0,,0
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,4595,SERVICE TO AIRPORTS,0,957583,0,1006048,1006048
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,4596,SERVICE TO WATER & POWER,0,1291603,0,2016874,2016874
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,4597,SERVICE TO HARBOR,0,559917,632539,580077,580077
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,4000000,0,,0
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,4657,ST IMPROV BOND SERV FEES,0,360,360,,0
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,1330125,0,,0
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,380873,0,,0
39,Finance,39LVL5,Finance,3902,Treasury Services,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
39,Finance,39LVL5,Finance,3905,LATAX System Support,100,General Fund,4339,MISCELLANEOUS GOV'T SERVICES,0,1000,0,,0
39,Finance,39LVL5,Finance,3905,LATAX System Support,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,27000,0,,0
39,Finance,39LVL5,Finance,3906,Customer Support,100,General Fund,5165,W&P REIM UTILITY USER TX EXEMP,0,300000,178263,221111,221111
39,Finance,39LVL5,Finance,3908,Investment,100,General Fund,4902,INTEREST ON POOLED INVEST-GEN FUND,0,26003000,0,,0
39,Finance,39LVL5,Finance,3909,Tax and Permit,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
39,Finance,39LVL5,Finance,3950,General Administration and Support,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,4500,0,,0
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,,3703,4500,4500
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4339,MISCELLANEOUS GOV'T SERVICES,0,,1191,1000,1000
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4595,SERVICE TO AIRPORTS,0,,930675,,0
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4596,SERVICE TO WATER & POWER,0,,0,,0
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,,4144860,4000000,4000000
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,4902,INTEREST ON POOLED INVEST-GEN FUND,0,,0,,0
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5122,ATTORNEY FEES,0,,6949,9996,9996
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5123,ACCIDENT COLLECTIONS,0,,85058,99996,99996
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5171,CITY ATTY COLLECTION SERVICES,0,280000,280000,279996,279996
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5175,COLLECTION FEE,0,,160236,99996,99996
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,80745,2700,2700
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,800348,455676,455676
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,396740,400920,400920
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,36215,42577,42577
39,Finance,39LVL5,Finance,3999,Finance - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,721507,760948,868868,868868
40,General Services,40LVL5,General Services,4001,Custodial Services,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,5890302,0,,0
40,General Services,40LVL5,General Services,4002,Building Maintenance,100,General Fund,4228,MISC GENERAL SERVICES RECEIPTS,0,,0,,0
40,General Services,40LVL5,General Services,4002,Building Maintenance,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4002,Building Maintenance,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
40,General Services,40LVL5,General Services,4002,Building Maintenance,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,4119584,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,4595,SERVICE TO AIRPORTS,0,,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,4597,SERVICE TO HARBOR,0,,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,3022610,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,0,,0
40,General Services,40LVL5,General Services,4003,Construction Forces,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,1060000,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,4933,FIGUEROA PLAZA REVENUE,0,4733000,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,4951,OIL ROYALTIES & RENTALS,0,,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,5141,SALE OF SURPLUS PROPERTY,0,,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4004,Real Estate Services,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4005,Parking Services,100,General Fund,4228,MISC GENERAL SERVICES RECEIPTS,0,,0,,0
40,General Services,40LVL5,General Services,4005,Parking Services,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,640000,0,,0
40,General Services,40LVL5,General Services,4005,Parking Services,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
40,General Services,40LVL5,General Services,4005,Parking Services,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,330000,0,,0
40,General Services,40LVL5,General Services,4007,Emergency Management and Special Services,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,41281,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,4595,SERVICE TO AIRPORTS,0,20000,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,4596,SERVICE TO WATER & POWER,0,,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5308,HELICOPTER FLIGHT REIMB,0,1000000,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5325,REIMB-MULTI FAMILY BULKY ITEM,0,262667,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,1472867,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,280743,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,17483305,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,130483,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5352,STREET DAMAGE FEE REL COST,0,1968813,0,,0
40,General Services,40LVL5,General Services,4008,Fleet Services,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,220000,0,,0
40,General Services,40LVL5,General Services,4009,Fuel and Environmental Compliance,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,0,,0
40,General Services,40LVL5,General Services,4009,Fuel and Environmental Compliance,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4009,Fuel and Environmental Compliance,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4009,Fuel and Environmental Compliance,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,288641,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,3241,A PERMITS,0,,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,3242,B PERMITS,0,450000,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,4227,LABORATORY TESTING FEES,0,2700000,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,4228,MISC GENERAL SERVICES RECEIPTS,0,,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,1700482,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,579987,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,1175253,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,36014,0,,0
40,General Services,40LVL5,General Services,4010,Standards and Testing Services,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,1128417,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5142,SALVAGE RECEIPTS,0,2100000,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,71,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,2334731,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,378268,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,1650378,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,42134,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
40,General Services,40LVL5,General Services,4011,Supply Management,100,General Fund,5373,MEASURE M REL COST,0,116169,0,,0
40,General Services,40LVL5,General Services,4012,Mail Services,100,General Fund,4600,SERVICE TO LACERS,0,35000,0,,0
40,General Services,40LVL5,General Services,4012,Mail Services,100,General Fund,4602,CHARGE-BACK PENSIONS,0,44000,0,,0
40,General Services,40LVL5,General Services,4012,Mail Services,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4012,Mail Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,151155,0,,0
40,General Services,40LVL5,General Services,4012,Mail Services,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,30000,0,,0
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,51543,0,,0
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,General Fund,5370,COST REIMBURSEMENT FROM LIBRARY,0,239224,0,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,3241,A PERMITS,0,,0,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,3242,B PERMITS,0,,200000,300000,300000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4227,LABORATORY TESTING FEES,0,,3683000,3000000,3000000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4228,MISC GENERAL SERVICES RECEIPTS,0,,1101,,
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4422,RECYCLABLE MATERIALS SALES,0,,0,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4595,SERVICE TO AIRPORTS,0,,3514907,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4596,SERVICE TO WATER & POWER,0,,69222,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4600,SERVICE TO LACERS,0,,41000,41000,41000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4602,CHARGE-BACK PENSIONS,0,,22000,28000,28000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,,0,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,,1045000,1045000,1045000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4933,FIGUEROA PLAZA REVENUE,0,,3369658,3600000,3600000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,4951,OIL ROYALTIES & RENTALS,0,160000,79751,100000,100000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5141,SALE OF SURPLUS PROPERTY,0,,4550,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5142,SALVAGE RECEIPTS,0,,2750000,1015000,1015000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,27,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,70679,,700000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,640000,720000,720000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5308,HELICOPTER FLIGHT REIMB,0,,1000000,1000000,1000000
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,487,,0
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5325,REIMB-MULTI FAMILY BULKY ITEM,0,,270000,303340,303340
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,5710778,6357719,6357719
40,General Services,40LVL5,General Services,4099,General Services - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,211930,,0
