Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Source Fund Code,Source Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,100,General Fund,002120,Printing and Binding,4679,32600,10000,42600,42600
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,100,General Fund,003040,Contractual Services,,15000,,40000,40000
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,100,General Fund,003310,Transportation,,1650,6000,1650,1650
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,100,General Fund,006010,Office and Administrative ,725,36665,37000,36665,36665
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),001010,Salaries General,131855,125127,125000,63564,63564
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,424,Community Development Trust Fund (Sch. 8),001010,Salaries General,,,,89169,89169
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,440,Rent Stabilization Trust Fund (Sch. 23),001010,Salaries General,48111,45656,46000,67636,67636
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,46D,Citywide Recycling Trust Fund (Sch. 32),001010,Salaries General,49162,45440,45000,49747,49747
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,48R,Building and Safety Building Permit Fund (Sch. 40),001010,Salaries General,83860,80825,81000,89694,89694
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,508,Solid Waste Resources Revenue Fund (Sch. 2),001010,Salaries General,76238,73477,73000,81540,81540
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,52D,Planning Case Processing Fund (Sch. 35),001010,Salaries General,30494,29181,29000,32616,32616
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001010,Salaries General,76238,72953,73000,81540,81540
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,55J,Low and Moderate Income Housing Fund (Sch. 29),001010,Salaries General,,43682,44000,,0
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,561,HOME Investment Partnership Program Fund (Sch. 9),001010,Salaries General,21672,20565,21000,,0
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,760,Sewer Operations & Maintenance Fund (Sch. 14),001010,Salaries General,181001,169452,169000,188988,188988
10,City Administrative Officer,10LVL5,City Administrative Officer,1001,Budget Formulation and Control,100,General Fund,815,Municipal Housing Finance Fund (Sch. 48),001010,Salaries General,,,,42206,42206
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,100,General Fund,001010,Salaries General,1656171,1618283,1618000,2031337,2031337
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",90000,,60000,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,100,General Fund,001090,Overtime General,18000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,100,General Fund,003040,Contractual Services,4128457,130400,1345000,230400,230400
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,100,General Fund,006010,Office and Administrative ,115,31514,32000,31514,31514
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,105,Innovation Fund (Sch. 29),001010,Salaries General,79376,70019,70000,81937,81937
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,105,Innovation Fund (Sch. 29),001070,"Salaries, As-Needed",6407,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,105,Innovation Fund (Sch. 29),003040,Contractual Services,75000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),003040,Contractual Services,,,45000,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),003040,Contractual Services,15000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),001010,Salaries General,12209,11285,11000,4737,4737
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,424,Community Development Trust Fund (Sch. 8),001010,Salaries General,,,,6613,6613
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,440,Rent Stabilization Trust Fund (Sch. 23),001010,Salaries General,4461,4124,4000,5043,5043
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,48R,Building and Safety Building Permit Fund (Sch. 40),001010,Salaries General,134667,125361,125000,138226,138226
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,52D,Planning Case Processing Fund (Sch. 35),001010,Salaries General,38334,35430,35000,39443,39443
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,561,HOME Investment Partnership Program Fund (Sch. 9),001010,Salaries General,1998,1847,2000,,0
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,60E,Cannabis Regulation Special Revenue Fund (Sch. 33),003040,Contractual Services,20000,,7000,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,60P,Homeless Emergency Aid Program Grant Fund (Sch. 29),003040,Contractual Services,2116927,,123000,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,62Y,"Homeless Housing, Assistance, and Prevention Grant (Sch. 29)",001010,Salaries General,10061,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,815,Municipal Housing Finance Fund (Sch. 48),001010,Salaries General,,,,3151,3151
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,100,General Fund,872,Disaster Assistance Trust Fund (Sch. 37),001010,Salaries General,218818,232587,233000,263134,263134
10,City Administrative Officer,10LVL5,City Administrative Officer,1003,Employee Relations Compensation and Benefits,100,General Fund,100,General Fund,001010,Salaries General,1500866,1482589,1483000,1632087,1632087
10,City Administrative Officer,10LVL5,City Administrative Officer,1003,Employee Relations Compensation and Benefits,100,General Fund,100,General Fund,001090,Overtime General,1300,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1003,Employee Relations Compensation and Benefits,100,General Fund,100,General Fund,003040,Contractual Services,63550,185000,130000,275000,275000
10,City Administrative Officer,10LVL5,City Administrative Officer,1003,Employee Relations Compensation and Benefits,100,General Fund,100,General Fund,006010,Office and Administrative ,1100,9058,9000,9058,9058
10,City Administrative Officer,10LVL5,City Administrative Officer,1004,Risk Management,100,General Fund,100,General Fund,001010,Salaries General,1164695,971162,971000,1010177,1010177
10,City Administrative Officer,10LVL5,City Administrative Officer,1004,Risk Management,100,General Fund,100,General Fund,001090,Overtime General,400,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1004,Risk Management,100,General Fund,100,General Fund,006010,Office and Administrative ,2274,11775,12000,11775,11775
10,City Administrative Officer,10LVL5,City Administrative Officer,1004,Risk Management,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,368274,327108,327000,409191,409191
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,100,General Fund,001010,Salaries General,496842,573869,574000,756177,756177
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",10000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,100,General Fund,001090,Overtime General,14000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,100,General Fund,002130,Travel,24345,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,429,Los Angeles Convention & Visitors Bureau Trust Fund (Sch. 1),001010,Salaries General,50000,50000,50000,50000,50000
10,City Administrative Officer,10LVL5,City Administrative Officer,1006,Debt Management,100,General Fund,760,Sewer Operations & Maintenance Fund (Sch. 14),001010,Salaries General,154510,151697,152000,148921,148921
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,100,General Fund,001010,Salaries General,1916959,1659725,1660000,1918669,1918669
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",20000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,100,General Fund,001090,Overtime General,13000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,100,General Fund,003040,Contractual Services,177062,200000,200000,300000,300000
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,53P,State AB1290 City Fund (Sch. 29),003040,Contractual Services,57000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1007,Asset Management and Capital Projects,100,General Fund,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),001010,Salaries General,132768,113449,113000,97713,97713
10,City Administrative Officer,10LVL5,City Administrative Officer,1008,Proprietary Analysis,100,General Fund,100,General Fund,001010,Salaries General,539861,662634,663000,873506,873506
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,001010,Salaries General,1581043,1473224,1473000,1626847,1626847
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",50000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,001090,Overtime General,4000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,002130,Travel,5536,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,003040,Contractual Services,12996,36449,20000,36449,36449
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,003310,Transportation,6000,,,,
10,City Administrative Officer,10LVL5,City Administrative Officer,1050,General Administration and Support,100,General Fund,100,General Fund,006010,Office and Administrative ,87095,20673,21000,46276,46276
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,001010,Salaries General,825484,1432228,944000,1664000,1664000
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,002120,Printing and Binding,,6500,6000,6500,6500
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,002130,Travel,1124,10000,10000,10000,10000
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,003040,Contractual Services,934546,1635200,1635000,1635200,1635200
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,003310,Transportation,6000,9500,9000,9500,9500
11,Public Accountability,11LVL5,Public Accountability,1101,Public Accountability and Ratepayer Advocate,100,General Fund,100,General Fund,006010,Office and Administrative ,10366,22210,22000,22210,22210
